key_word,TF-IDF,albumIndex
hooker,0.19670694939948974,3882
we,0.37877219047256505,3887
goin,0.37329441969873806,3887
re,0.35922829658401156,3887
nowhere,0.27023369930100744,3887
told,0.1413923203321971,3887
fast,0.1363450274841984,3887
blowin,0.1266246801486173,3887
ashes,0.12595717155469585,3887
youth,0.12238114521913819,3887
skies,0.11473988008462573,3887
beep,0.17451971956497808,3900
rewind,0.15607519172558607,3900
tape,0.15331123587868856,3900
doody,0.13145528428350284,3900
nurse,0.12918154095995774,3900
death,0.12159580677037028,3900
birthday,0.0997708007451002,3900
heard,0.09830598131538514,3900
open,0.09619148354084835,3900
strength,0.09459075605373483,3900
whatever,0.29348740418214586,3925
eminem,0.23339905748505144,3925
dadâ,0.198171157913466,3925
rodrigues,0.198171157913466,3925
throne,0.18651416837171925,3925
sorry,0.15627217325930992,3925
wrote,0.1552335576092717,3925
chapter,0.1551942940620329,3925
hailie,0.14623929747283743,3925
prepared,0.14152235561652504,3925
daybed,0.41416310311775695,3932
cyclops,0.3821691166039602,3932
ipod,0.37186935347772154,3932
keith,0.35017513009016327,3932
meds,0.32116008460477513,3932
drops,0.29402928301271464,3932
eye,0.21161183389938906,3932
may,0.19514858674751212,3932
brain,0.19474895164777034,3932
dead,0.19185713561752885,3932
shit,0.4049206683644323,3933
yubba,0.21728860094452468,3933
quittin,0.20050311591244957,3933
bush,0.16407987228001394,3933
bored,0.1517095473299827,3933
honest,0.12984539945046641,3933
done,0.11923341653136144,3933
war,0.11895954863263013,3933
kubba,0.10864430047226234,3933
summaladoomalama,0.10864430047226234,3933
yeah,0.335424030520179,3961
swag,0.27311674626474003,3961
twenty,0.25391304220385563,3961
five,0.22420037269440132,3961
killer,0.21032116728488504,3961
furnace,0.2008992611825882,3961
money,0.17182340542166788,3961
earn,0.1628451656293015,3961
fifteen,0.1562195295800564,3961
drippin,0.14610875717137517,3961
fucking,0.21095487807340066,3962
style,0.16449653659849037,3962
shit,0.1321296236779579,3962
all,0.13172076585354053,3962
pants,0.11636425741318575,3962
fuck,0.10805888595836705,3962
guy,0.10375229644173305,3962
write,0.10360022928190585,3962
pooch,0.099264790961618,3962
parton,0.099264790961618,3962
ya,0.29597255921747734,3972
toledo,0.2692704788918915,3972
jolie,0.25710263244321274,3972
angelina,0.23630156154776574,3972
amigo,0.23630156154776574,3972
man,0.23456839602453133,3972
rotten,0.23167556102493617,3972
far,0.22703077498914365,3972
guess,0.22114338190193505,3972
plottin,0.1959766168394496,3972
shake,0.5357545694963235,4010
ass,0.4330786537321647,4010
girl,0.19264721851849415,4010
obie,0.19157100482864572,4010
bobby,0.17410158047399163,4010
mon,0.15437923105726903,4010
shady,0.10548182237428746,4010
creek,0.09978293398606142,4010
deuce,0.09578550241432286,4010
came,0.09108088221793782,4010
rap,0.38771151284809763,4063
minutes,0.2518518374887472,4063
six,0.2056560123182896,4063
yap,0.18814544433166205,4063
nod,0.166605685974759,4063
slap,0.13685883027013143,4063
beginning,0.1242677153107458,4063
back,0.11780430582490661,4063
box,0.11523069850390989,4063
trouble,0.1141970600727264,4063
rub,0.602156492301481,4079
ehâ,0.42890348397082134,4079
back,0.3076989811418571,4079
waitâ,0.21445174198541067,4079
againâ,0.21445174198541067,4079
someâ,0.20476105521622426,4079
backâ,0.19788540353253634,4079
kaniff,0.19255223375514322,4079
ken,0.18819471676334987,4079
goodnight,0.16064547552730157,4079
ish,0.3181947750124046,4080
wit,0.2341058047996105,4080
tablets,0.19387185454511327,4080
asprin,0.19387185454511327,4080
burglary,0.19387185454511327,4080
dusted,0.19387185454511327,4080
cabinets,0.18511113570755877,4080
loosing,0.18511113570755877,4080
tracer,0.18511113570755877,4080
burgundy,0.17889530677195847,4080
name,0.3540128861017759,4085
hi,0.3161250878548491,4085
slim,0.3021048669680725,4085
shady,0.2799513522913215,4085
scratches,0.27155010682103214,4085
primus,0.1654518771066079,4085
basehead,0.15797540570297086,4085
cid,0.15267076482262418,4085
impregnate,0.14519429341898712,4085
uhhh,0.14235187091077897,4085
interpret,0.22391008160432918,4088
energize,0.22391008160432918,4088
indivisible,0.22391008160432918,4088
scrutinize,0.21379198955619771,4088
republic,0.21379198955619771,4088
refuel,0.21379198955619771,4088
insight,0.21379198955619771,4088
liberty,0.20661308900111508,4088
exercise,0.20661308900111508,4088
allegiance,0.19649499695298356,4088
