key_word,TF-IDF,albumIndex
wither,0.26990457728071815,3754
memorize,0.23222112807179912,3754
really,0.21500840592155676,3754
materialize,0.13495228864035907,3754
decency,0.12885403853573868,3754
displaced,0.12885403853573868,3754
reflections,0.12885403853573868,3754
undeserving,0.12885403853573868,3754
even,0.12454155629935276,3754
warhol,0.6111862452096428,3755
andy,0.5363538726335414,3755
famous,0.36252034143415884,3755
future,0.33006499692308267,3755
everybody,0.25559982394752045,3755
said,0.18188107880745627,3755
preserve,0.0,3755
pressed,0.0,3755
press,0.0,3755
presidio,0.0,3755
eventually,0.31797884640741686,3770
heaven,0.3039941681074687,3770
sweet,0.27266271100136913,3770
along,0.2514635387191615,3770
we,0.2512703430520436,3770
shining,0.22637223182820673,3770
always,0.2248541940291061,3770
together,0.22208180729952715,3770
day,0.20937792169336705,3770
